************************************************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *      X[0] *      Y[0] *         Z *
*   121940 *    121940 * 574.85659 * 128780.92 * -0.325104 * -0.243491 *    -15.38 *
*   121954 *    121954 * 53.621125 * 7506.2357 * 0.0087555 * -0.823760 *    -14.84 *
*   121988 *    121988 * 3.0664012 * 51004.024 * -0.286843 * 0.0326209 *    -23.46 *
*   122007 *    122007 * 2.7669873 * 58749.862 * -0.187250 * 0.2193261 *     -7.18 *
*   122028 *    122028 * 196.62430 * 104275.73 * -0.342835 * 0.1436176 *     -8.18 *
*   122044 *    122044 * 33.225037 * 2012.3806 * 0.4172962 * -0.401678 *    -19.38 *
*   122048 *    122048 * 19.078531 * 4473.3297 * -0.171615 * 0.6599411 *     -2.56 *
*   122051 *    122051 * 162.40793 * 11226.488 * -0.574020 * 0.6052092 *     -1.18 *
*   122053 *    122053 * 125.94386 * 9666.7822 * -0.161981 * 0.6810280 *    -16.54 *
*   122074 *    122074 * 228.32455 * 5379.2771 * 0.1441552 * 0.4291257 *    -18.36 *
*   122120 *    122120 * 1.6568229 * 112848.67 * -0.496307 * 0.0959691 *    -21.48 *
*   122128 *    122128 * 2.4568366 * 57806.263 * -0.367396 * 0.0388666 *     -21.1 *
*   122132 *    122132 * 84.240868 * 1041.7193 * 0.5789633 * 0.1171350 *    -20.04 *
*   122160 *    122160 * 15.965336 * 4441.1326 * -0.467165 * 0.3792814 *     -2.72 *
*   122161 *    122161 * 225.63651 * 39685.752 * -0.327843 * 0.7295405 *    -19.82 *
*   122178 *    122178 * 390.17203 * 127895.30 * -0.420304 * 0.3382158 *     -3.86 *
*   122194 *    122194 * 471.24946 * 90253.395 * -0.723120 * -0.125159 *     -15.9 *
*   122204 *    122204 * 415.83525 * 115409.82 * -0.266369 * 0.5750436 *     -1.78 *
*   122208 *    122208 * 384.03003 * 82552.472 * -0.712921 * -0.378274 *     -1.72 *
*   122245 *    122245 * 1.7187093 * 106917.81 * -0.436912 * -0.566310 *    -14.98 *
*   122246 *    122246 * 21.878476 * 10124.629 * -0.749222 * -0.289605 *     -2.22 *
*   122258 *    122258 * 1044.6858 * 2072.3464 * 0.6647785 * 0.0769989 *     -5.74 *
*   122285 *    122285 * 608.38133 * 114008.18 * 0.0809428 * -0.710503 *    -18.06 *
*   122312 *    122312 * 377.02125 * 117272.07 * -0.745508 * 0.1346853 *    -17.44 *
*   122325 *    122325 * 509.26756 * 118020.99 * -0.500933 * 0.2780404 *    -18.58 *
*   122332 *    122332 * 122.48443 * 3536.5662 * -0.667150 * -0.120712 *    -18.36 *
*   122352 *    122352 * 577.54014 * 127230.48 * 0.0114537 * 0.2718985 *     -3.64 *
*   122405 *    122405 * 14.101562 * 21186.081 * -0.558037 * 0.5317162 *      -1.1 *
*   122419 *    122419 * 420.96614 * 123116.27 * -0.488303 * -0.057434 *     -5.12 *
*   122427 *    122427 * 573.24130 * 124482.13 * -0.469753 * -0.382276 *     -5.48 *
*   122469 *    122469 * 50.995539 * 4508.3905 * 0.1947557 * 0.3214635 *    -16.52 *
*   122499 *    122499 * 40.100972 * 2058.2477 * 0.5031834 * -0.360131 *    -21.04 *
*   122522 *    122522 * 30.919013 * 5614.1070 * -0.768243 * -0.337721 *     -9.02 *
*   122564 *    122564 * 3.6945832 * 37165.479 * 0.6344410 * 0.3767474 *     -4.44 *
*   122573 *    122573 * 15.757525 * 2753.4860 * -0.108057 * -0.442371 *     -4.32 *
*   122575 *    122575 * 15.740547 * 13152.365 * 0.1262802 * 0.4234337 *     -1.52 *
*   122593 *    122593 * 10.026699 * 1248.5547 * 0.7123241 * 0.3397874 *    -22.28 *
*   122603 *    122603 * 78.130294 * 4710.3526 * 0.3158575 * -0.375638 *      -3.7 *
*   122610 *    122610 * 382.14140 * 9419.7780 * 0.0536534 * 0.3217813 *    -18.54 *
*   122623 *    122623 * 40.054551 * 2879.4674 * -0.201910 * -0.171001 *    -21.88 *
*   122632 *    122632 * 1.2565648 * 68314.930 * -0.758027 * 0.3743790 *     -5.68 *
*   122644 *    122644 * 3.5795035 * 53607.961 * -0.311084 * 0.0531440 *     -4.52 *
*   122645 *    122645 * 2.4870203 * 30580.409 * -0.626774 * 0.4175988 *    -15.44 *
*   122648 *    122648 * 3.0042973 * 61490.782 * -0.025981 * -0.563769 *     -18.9 *
*   122654 *    122654 * 786.58045 * 124981.19 * -0.687252 * 0.4070178 *    -18.52 *
*   122660 *    122660 * 1230.5783 * 2901.3468 * 0.4421708 * 0.5459565 *    -15.46 *
*   122674 *    122674 * 664.88047 * 119703.89 * -0.351090 * 0.1537396 *    -14.06 *
*   122683 *    122683 * 149.45668 * 34473.865 * -0.415104 * -0.502163 *     -9.02 *
*   122712 *    122712 * 7.1343112 * 1002.5210 * -0.449678 * -0.173344 *    -20.94 *
*   122729 *    122729 * 196.72687 * 8345.9567 * -0.639536 * 0.4702396 *     -4.84 *
*   122743 *    122743 * 466.36221 * 102067.33 * -0.456426 * -0.562405 *    -17.82 *
*   122761 *    122761 * 1927.6964 * 128754.17 * 0.1698376 * 0.6125513 *     -22.5 *
*   122789 *    122789 * 494.19075 * 115396.66 * -0.304200 * -0.258640 *    -22.28 *
*   122797 *    122797 * 659.43851 * 120151.75 * -0.470497 * 0.1592220 *     -5.38 *
*   122800 *    122800 * 1.8488300 * 81995.467 * -0.388150 * 0.2228598 *    -11.24 *
*   122808 *    122808 * 331.23706 * 60420.278 * 0.6214478 * 0.4840670 *    -20.08 *
*   122887 *    122887 * 666.45199 * 100865.06 * -0.281840 * 0.1732502 *    -23.16 *
*   122908 *    122908 * 164.77180 * 4713.7609 * -0.473899 * 0.6790164 *     -7.52 *
*   122926 *    122926 * 347.31072 * 89989.681 * 0.3997628 * 0.3380776 *     -1.62 *
*   122933 *    122933 * 78.714383 * 4276.0660 * 0.5481743 * 0.3510308 *    -13.32 *
*   122941 *    122941 * 1.8843996 * 57508.194 * -0.322033 * 0.3534379 *    -11.98 *
*   123008 *    123008 * 540.48306 * 120649.42 * -0.498971 * -0.278390 *     -5.96 *
*   123009 *    123009 * 44.198258 * 2841.8350 * 0.0021136 * 0.4164556 *    -15.36 *
*   123017 *    123017 * 500.45575 * 128234.14 * -0.621382 * 0.1943566 *     -8.58 *
*   123018 *    123018 * 1646.0179 * 116190.72 * 0.7284992 * 0.2827359 *    -21.98 *
*   123027 *    123027 * 2.2581666 * 76003.750 * 0.3771446 * 0.3142941 *    -18.48 *
*   123069 *    123069 * 909.47706 * 1731.3763 * -0.252131 * -0.298467 *    -21.36 *
*   123087 *    123087 * 204.86231 * 12374.998 * 0.1143248 * 0.4161100 *      -7.1 *
*   123149 *    123149 * 5.5959350 * 35902.975 * -0.246439 * 0.2628771 *      -9.8 *
*   123173 *    123173 * 109.26049 * 46346.292 * -0.598000 * 0.1698954 *     -3.12 *
*   123180 *    123180 * 1266.5834 * 126870.83 * 0.6905218 * 0.4014082 *    -13.48 *
*   123194 *    123194 * 13.097396 * 1863.0408 * 0.2409144 * 0.3162844 *     -1.36 *
*   123208 *    123208 * 4.8984750 * 30891.450 * -0.227149 * -0.673965 *     -14.9 *
*   123210 *    123210 * 2.7168265 * 63356.508 * -0.545483 * -0.039885 *      -8.6 *
*   123212 *    123212 * 3.9073101 * 59289.572 * 0.4209976 * 0.3122730 *     -1.54 *
*   123223 *    123223 * 6.8474182 * 1557.0414 * -0.511247 * 0.5083777 *    -12.88 *
*   123231 *    123231 * 185.50091 * 23606.132 * -0.007967 * 0.0284900 *     -1.38 *
*   123258 *    123258 * 2.4090707 * 44135.892 * -0.593948 * -0.325406 *    -10.86 *
*   123278 *    123278 * 3.2153907 * 78327.738 * -0.520533 * 0.1811375 *     -4.48 *
*   123279 *    123279 * 8.6596563 * 1416.6601 * 0.4849262 * -0.403026 *    -23.36 *
*   123315 *    123315 * 125.80815 * 33349.212 * -0.479396 * 0.4137413 *    -14.38 *
*   123317 *    123317 * 54.951105 * 3834.9368 * -0.589643 * 0.0561962 *     -2.62 *
*   123325 *    123325 * 2.1172192 * 36692.425 * 0.4124523 * -0.211849 *      -3.9 *
*   123330 *    123330 * 469.61566 * 114918.34 * 0.4985523 * 0.6732769 *      -5.5 *
*   123348 *    123348 * 3.4180975 * 22340.457 * -0.783759 * -0.296949 *    -19.68 *
*   123374 *    123374 * 12.373972 * 913.04866 * 0.4310311 * 0.3168087 *     -21.9 *
*   123402 *    123402 * 2.7895726 * 78251.439 * 0.6228709 * 0.0725688 *    -15.06 *
*   123417 *    123417 * 604.21825 * 106529.46 * 0.3549980 * 0.5380820 *     -2.88 *
*   123433 *    123433 * 491.19401 *    114601 * 0.5678833 * -0.501307 *     -3.42 *
*   123483 *    123483 * 1.2814570 * 283.89028 * 0.5938589 * 0.3911393 *     -9.48 *
*   123505 *    123505 * 4.2680268 * 522.91140 * 0.1574464 * 0.0615926 *      -6.6 *
*   123526 *    123526 * 615.36330 * 129024.20 * -0.232469 * 0.6055344 *    -20.14 *
*   123547 *    123547 * 194.80312 * 34342.234 * -0.420934 * 0.0254227 *    -20.94 *
*   123555 *    123555 * 7.0461215 * 385.29879 * -0.232239 * 0.2475595 *     -4.88 *
*   123556 *    123556 * 64.073107 * 7802.8855 * -0.700960 * 0.1296705 *     -9.82 *
*   123561 *    123561 * 406.85222 * 113567.74 * -0.656688 * 0.4035557 *      -3.2 *
*   123576 *    123576 * 1.6524641 * 70012.082 * 0.5128417 * 0.2966044 *    -11.24 *
*   123617 *    123617 * 528.06297 * 103775.24 * 0.3349088 * 0.7796350 *     -1.16 *
*   123634 *    123634 * 29.787242 * 25658.405 * -0.318156 * 0.5724767 *     -1.04 *
*   123639 *    123639 * 1294.5515 * 4063.0909 * -0.252063 * -0.456086 *    -19.68 *
*   123663 *    123663 * 1.8811075 *  64671.09 * -0.232446 * -0.250398 *    -22.76 *
*   123667 *    123667 * 518.72268 * 115604.65 * -0.635988 * 0.1662252 *    -17.26 *
*   123693 *    123693 * 11.030609 * 1146.5611 * -0.496527 * 0.0314562 *     -5.06 *
*   123726 *    123726 * 20.794555 * 2109.2658 * -0.571039 * 0.4772039 *    -15.68 *
*   123780 *    123780 * 50.361183 * 39209.767 * 0.0797137 * 0.4088293 *     -1.02 *
*   123835 *    123835 * 1390.8004 * 98748.172 * -0.679403 * 0.0276790 *    -12.88 *
*   123842 *    123842 * 6.6439011 * 725.59047 * 0.1442209 * -0.409381 *     -6.24 *
*   123911 *    123911 * 1.6037174 * 81398.361 * 0.3005038 * -0.668328 *    -18.56 *
*   123915 *    123915 * 7.0642497 * 665.50385 * -0.032490 * 0.3904086 *      -1.9 *
*   123930 *    123930 * 260.59208 * 60627.219 * 0.2285749 * 0.5761647 *     -5.24 *
*   123955 *    123955 * 280.82141 * 93651.633 * 0.2241640 * 0.2579528 *    -20.86 *
*   123972 *    123972 * 23.499764 * 2321.2271 * -0.371741 * 0.7417852 *     -2.58 *
*   123976 *    123976 * 322.46588 * 96974.514 * -0.228676 * -0.228564 *      -3.4 *
*   123983 *    123983 * 1.7647735 * 75402.376 * -0.597918 * 0.0130885 *    -18.08 *
*   124009 *    124009 * 50.728398 * 24119.808 * -0.675575 * 0.0350920 *     -1.08 *
*   124020 *    124020 * 2.5066050 * 64498.284 * -0.537238 * 0.2798572 *      -7.4 *
*   124029 *    124029 * 75.445982 * 3743.0721 * 0.0132157 * -0.237060 *     -4.48 *
*   124051 *    124051 * 20.384812 * 7820.0670 * 0.2043567 * 0.2890887 *     -1.72 *
*   124064 *    124064 * 272.83308 * 34410.904 * -0.687925 * -0.305279 *      -4.8 *
*   124066 *    124066 * 3.8381567 * 47450.148 * -0.364690 * 0.4715503 *     -16.4 *
*   124079 *    124079 * 338.57195 * 80097.792 * 0.6061239 * 0.5110009 *      -7.5 *
*   124088 *    124088 * 2.2620696 * 67598.768 * -0.550182 * -0.392345 *     -13.1 *
*   124103 *    124103 * 14.401967 * 1094.7733 * -0.027632 * 0.3494372 *       -15 *
*   124119 *    124119 * 1355.6295 * 1550.4703 * -0.136592 * -0.126085 *    -18.18 *
*   124124 *    124124 * 66.563436 * 3642.9988 * -0.666268 * 0.0519244 *     -3.84 *
*   124152 *    124152 * 5.0106112 * 1152.0922 * 0.4588241 * 0.0879218 *     -6.76 *
*   124162 *    124162 * 147.94066 * 29370.645 * -0.523981 * 0.4843286 *      -5.7 *
*   124179 *    124179 * 881.72488 * 129114.58 * -0.533950 * -0.479075 *    -21.34 *
*   124194 *    124194 * 2.6098121 * 859.13062 * 0.2055909 * 0.2336303 *    -19.94 *
*   124200 *    124200 * 2.7547828 * 938.24188 * -0.388084 * -0.537878 *    -17.46 *
*   124208 *    124208 * 525.27446 * 100483.53 * -0.471970 * -0.054600 *     -9.34 *
*   124211 *    124211 * 2162.2975 * 1452.4246 * 0.4685014 * -0.279208 *      -5.2 *
*   124229 *    124229 * 26.418030 * 1530.2631 * -0.422472 * 0.5976641 *     -5.52 *
*   124230 *    124230 * 446.82176 * 110956.71 * -0.494881 * -0.237535 *     -7.36 *
*   124234 *    124234 * 535.59185 * 117481.71 * 0.1307810 * 0.1481234 *     -7.96 *
*   124235 *    124235 * 576.63838 * 124268.52 * -0.383692 * -0.052605 *     -1.76 *
*   124239 *    124239 * 92.981051 * 43060.702 * -0.762589 * -0.307859 *     -2.16 *
*   124243 *    124243 * 3.3533135 * 68995.723 * 0.4275249 * 0.6028289 *     -1.18 *
*   124247 *    124247 * 21.792670 * 3283.8380 * 0.3275387 * 0.3161926 *     -3.38 *
*   124257 *    124257 * 270.91959 * 111569.39 * 0.4517095 * 0.1070153 *      -1.8 *
*   124270 *    124270 * 2.4770382 * 54208.034 * 0.0863430 * 0.1591538 *    -10.26 *
*   124281 *    124281 * 594.33225 * 111919.99 * 0.3530690 * -0.763579 *    -16.98 *
*   124283 *    124283 * 362.35726 * 107447.39 * -0.583441 * 0.1234826 *    -17.04 *
*   124285 *    124285 * 385.66821 * 122073.41 * -0.380796 * -0.318432 *     -3.86 *
*   124341 *    124341 * 2059.6142 * 113538.22 * -0.023808 * -0.617162 *    -22.88 *
*   124342 *    124342 * 95.806487 * 19873.253 * 0.1220242 * 0.3982584 *     -2.74 *
*   124388 *    124388 * 41.091422 * 51501.819 * 0.0240204 * 0.4639290 *     -1.16 *
*   124402 *    124402 * 6.0776625 * 37647.572 * -0.695424 * -0.281461 *     -2.08 *
*   124410 *    124410 * 89.886897 * 4562.2612 * -0.101152 * -0.490915 *     -9.76 *
*   124444 *    124444 * 157.77698 * 21107.987 * 0.5706176 * 0.5960370 *     -6.18 *
*   124474 *    124474 * 7.0142011 * 504.38609 * 0.0782402 * -0.478469 *     -22.2 *
*   124526 *    124526 * 556.25309 * 121101.91 * -0.691407 * -0.021398 *    -11.92 *
*   124544 *    124544 * 3.5339165 * 672.99928 * 0.4478640 * 0.6072458 *     -3.58 *
*   124565 *    124565 * 75.205206 * 4833.2031 * 0.8331277 * 0.0382719 *     -16.2 *
*   124567 *    124567 * 589.22438 * 99919.650 * 0.1883868 * -0.761560 *     -20.2 *
*   124573 *    124573 * 3.8406689 * 517.66115 * 0.6508958 * -0.289667 *     -2.48 *
*   124589 *    124589 * 23.378998 * 16301.812 * -0.417448 * 0.5403047 *     -1.72 *
*   124597 *    124597 * 639.47638 * 126903.63 * -0.079202 * -0.130504 *     -13.6 *
*   124601 *    124601 * 4010.7473 * 2534.5401 * -0.109932 * -0.449883 *     -9.34 *
*   124606 *    124606 * 2.5651115 * 36522.617 * -0.108331 * 0.1345878 *    -22.08 *
*   124623 *    124623 * 574.81444 * 125183.73 * -0.129220 * -0.624032 *     -11.8 *
*   124633 *    124633 * 4.7109932 * 1903.8737 * 0.0296877 * -0.814381 *    -15.52 *
*   124635 *    124635 * 1145.7968 * 111805.16 * 0.3593100 * 0.4716871 *    -21.82 *
*   124703 *    124703 * 1.8639797 * 58775.759 * -0.295840 * -0.665532 *    -11.54 *
*   124709 *    124709 * 2.6993537 * 465.24666 * -0.025849 * 0.2253824 *     -3.24 *
*   124722 *    124722 * 2.0709528 * 88738.831 * -0.786928 * -0.084912 *      -3.3 *
*   124731 *    124731 * 2.1919043 * 46404.595 * 0.0572189 * -0.656321 *    -22.12 *
*   124742 *    124742 * 18.113582 * 1399.5132 * 0.4648689 * 0.0793302 *    -13.64 *
*   124743 *    124743 * 617.66195 * 109758.03 * 0.5200400 * 0.3364077 *     -1.46 *
*   124758 *    124758 * 553.00294 * 126171.36 * -0.359179 * -0.033552 *    -10.96 *
*   124764 *    124764 * 398.45691 * 102217.50 * -0.464230 * 0.4902906 *     -21.3 *
*   124800 *    124800 * 26.078889 * 2158.1689 * 0.2830866 * -0.112631 *     -20.5 *
*   124807 *    124807 * 23.895109 *  2417.558 * 0.1454850 * 0.8112507 *     -14.3 *
*   124835 *    124835 * 56.335530 * 3433.0501 * -0.265745 * 0.3291598 *     -3.62 *
*   124859 *    124859 * 52.214002 * 3611.0383 * -0.367173 * -0.139137 *     -12.2 *
*   124901 *    124901 * 169.70072 * 2144.1428 * -0.700077 * -0.373032 *    -23.16 *
*   124902 *    124902 * 31.559126 *   6470.89 * -0.664169 * 0.4351274 *     -1.02 *
*   124903 *    124903 * 2.0426573 * 75368.648 * 0.5341437 * 0.1991385 *     -8.14 *
*   124925 *    124925 * 632.90611 * 113068.27 * -0.693320 * 0.2206424 *     -4.72 *
*   124929 *    124929 * 14.899138 * 1703.5037 * -0.347263 * -0.533606 *     -2.78 *
*   124945 *    124945 * 535.72260 * 81452.994 * -0.549331 * -0.125829 *       -16 *
*   124986 *    124986 * 1.5100276 * 54485.343 * 0.0100091 * -0.839047 *     -19.6 *
*   124987 *    124987 * 474.51210 * 119756.36 * 0.0303025 * -0.561424 *    -15.16 *
*   125049 *    125049 * 329.26278 * 65112.320 * -0.248192 * 0.0697324 *     -19.5 *
*   125071 *    125071 * 4.4377533 * 446.68743 * 0.7963469 * -0.149232 *    -20.42 *
*   125091 *    125091 * 87.983618 * 4642.8903 * 0.3779401 * 0.4428528 *     -7.14 *
*   125099 *    125099 * 530.14022 * 113293.21 * -0.340235 * 0.0295371 *     -5.96 *
*   125104 *    125104 * 39.946485 * 2152.8396 * -0.390573 * -0.358602 *     -22.6 *
*   125150 *    125150 * 277.44094 * 71000.419 * -0.338011 * -0.328284 *     -3.32 *
*   125163 *    125163 * 350.45695 * 87440.046 * -0.845600 * 0.0274039 *     -2.32 *
*   125172 *    125172 * 2.5980671 * 34516.804 * -0.359374 * 0.1870227 *      -4.8 *
*   125193 *    125193 * 17.174306 * 1472.3443 * 0.1844544 * 0.1829661 *    -18.64 *
*   125194 *    125194 * 14.556390 * 1301.0885 * 0.3080334 * -0.376277 *    -16.42 *
*   125214 *    125214 * 25.038208 * 2394.0023 * -0.492374 * 0.5863800 *    -18.48 *
*   125222 *    125222 * 2.5641676 * 31843.751 * 0.7118402 * -0.446845 *    -15.26 *
*   125243 *    125243 * 2.8958095 * 71121.661 * -0.518421 * -0.537073 *     -4.72 *
*   125246 *    125246 * 682.82541 * 113131.53 * -0.194794 * -0.697224 *    -17.14 *
*   125252 *    125252 * 18.140310 * 1040.0364 * 0.4613572 * -0.691706 *     -3.22 *
*   125318 *    125318 * 1.4859164 * 53399.792 * -0.099426 * -0.794743 *    -16.64 *
*   125333 *    125333 * 416.01171 * 121901.67 * 0.0623311 * 0.7125583 *    -16.04 *
*   125334 *    125334 * 54.013014 * 2651.8387 * 0.2330099 * 0.1001517 *    -19.52 *
*   125359 *    125359 * 393.73609 * 83282.848 * -0.797098 * -0.168362 *    -14.04 *
*   125392 *    125392 * 19.450235 * 2875.1150 * -0.638489 * 0.2536510 *    -16.68 *
*   125420 *    125420 * 30.901056 * 3847.0922 * -0.771013 * -0.070642 *      -1.5 *
*   125425 *    125425 * 3.7471918 * 627.17562 * 0.6556402 * 0.0642050 *    -22.64 *
*   125427 *    125427 * 34.238568 * 2526.5018 * -0.332292 * -0.055497 *    -13.88 *
*   125447 *    125447 * 6.0423266 * 1631.6132 * 0.1555144 * 0.2982444 *    -12.68 *
*   125448 *    125448 * 655.49896 * 108973.17 * -0.533308 * -0.527953 *     -1.06 *
*   125461 *    125461 * 2.2039024 * 67272.928 * -0.222171 * 0.2265836 *    -23.24 *
*   125484 *    125484 * 373.51790 * 91236.588 * 0.1628592 * -0.817381 *     -17.5 *
*   125512 *    125512 * 667.28451 * 116747.00 * -0.019639 * -0.657461 *     -19.3 *
*   125515 *    125515 * 3.5037691 * 60555.186 * 0.6186141 * 0.2960201 *    -16.68 *
*   125516 *    125516 * 236.36626 * 8486.8697 * -0.424332 * 0.7006208 *     -9.06 *
*   125518 *    125518 * 457.40786 * 99455.779 * -0.345029 * 0.0533429 *    -18.38 *
*   125519 *    125519 * 1.7430487 * 40511.813 * 0.0474612 * -0.820352 *     -7.78 *
*   125520 *    125520 * 142.66328 * 11183.233 * 0.1408531 * 0.4420545 *    -12.08 *
*   125553 *    125553 * 670.64183 * 109847.03 * -0.471113 * 0.2950963 *        -2 *
*   125572 *    125572 * 2.1741852 * 20785.268 * -0.481543 * 0.3036977 *      -8.6 *
*   125576 *    125576 * 502.27347 * 125074.39 * -0.566024 * -0.425683 *     -16.9 *
*   125591 *    125591 * 305.84639 * 113979.64 * -0.660918 * 0.1014073 *    -17.44 *
*   125601 *    125601 * 3.7917865 * 59789.507 * -0.510111 * 0.2975451 *    -15.72 *
*   125603 *    125603 * 2.7117899 * 73334.650 * 0.1413682 * -0.803539 *     -4.42 *
*   125633 *    125633 * 105.29894 * 3470.6698 * 0.1763350 * 0.6856881 *     -7.44 *
*   125641 *    125641 * 18.906065 * 1929.8055 * 0.4038593 * -0.492745 *    -16.08 *
*   125642 *    125642 * 57.542882 * 3153.6699 * -0.735952 * -0.304555 *    -11.22 *
*   125661 *    125661 * 612.22191 * 117771.08 * -0.503576 * 0.1548181 *    -11.78 *
*   125677 *    125677 * 632.26117 * 118990.87 * -0.521594 * -0.067691 *     -9.42 *
*   125685 *    125685 * 2.4231407 * 63573.597 * -0.503659 * 0.3022163 *    -17.58 *
*   125687 *    125687 * 3.8810167 * 69069.641 * -0.496803 * 0.4989531 *     -6.04 *
*   125696 *    125696 * 3.7626823 * 61464.747 * 0.0971576 * 0.1379222 *     -18.7 *
*   125734 *    125734 * 3.1528514 * 108523.21 * 0.0689238 * 0.3962295 *      -2.1 *
*   125762 *    125762 * 5.8689272 * 1355.4754 * -0.534699 * 0.1117755 *    -21.12 *
*   125788 *    125788 * 2.0203314 * 76517.602 * 0.3876277 * 0.3223739 *    -23.72 *
*   125791 *    125791 * 358.67782 * 18014.497 * -0.100953 * 0.7375296 *    -11.24 *
*   125796 *    125796 * 2.2258968 * 13134.092 * -0.753802 * 0.3116317 *    -19.22 *
*   125804 *    125804 * 41.270090 * 2831.5665 * 0.5149433 * 0.3630940 *    -11.08 *
*   125832 *    125832 * 2.4805286 * 31239.762 * -0.727393 * -0.406496 *     -14.5 *
*   125843 *    125843 * 320.33124 * 64566.640 * -0.538937 * 0.5950976 *    -12.28 *
*   125862 *    125862 * 3.9595628 * 509.81908 * -0.530764 * 0.3018390 *    -18.02 *
*   125879 *    125879 * 423.89873 * 30544.299 * -0.494097 * 0.5557711 *     -6.02 *
*   125896 *    125896 * 195.55176 * 80280.907 * 0.1895428 * -0.813597 *     -5.34 *
*   125904 *    125904 * 730.41209 * 119352.85 * -0.344873 * -0.443293 *      -7.3 *
*   125915 *    125915 * 4.5990487 * 36124.017 * -0.061296 * 0.2631661 *      -7.5 *
*   125919 *    125919 * 2109.3895 * 119165.15 * -0.277568 * 0.5032363 *    -18.12 *
*   125920 *    125920 * 5.8760309 * 672.32922 * 0.3167379 * 0.5607243 *     -4.26 *
*   125964 *    125964 * 36.715821 * 8010.7145 * 0.0673373 * -0.845745 *        -2 *
*   125983 *    125983 * 498.64070 * 125899.73 * -0.023010 * -0.796738 *    -17.16 *
*   125986 *    125986 * 5.7572862 * 590.08879 * 0.4206791 * -0.055429 *    -21.98 *
*   126033 *    126033 * 6.2286655 * 1053.4350 * -0.255440 * 0.7828851 *    -14.66 *
*   126035 *    126035 * 3.0877575 * 71811.850 * -0.388761 * -0.253225 *     -4.82 *
*   126059 *    126059 * 3.4650979 * 70648.429 * 0.7070085 * 0.3353967 *     -3.84 *
*   126061 *    126061 * 233.60473 * 38847.229 * -0.449422 * 0.6965139 *     -11.7 *
*   126085 *    126085 * 2.4729625 * 59581.287 * -0.725953 * 0.3446550 *     -5.84 *
*   126119 *    126119 * 271.61170 * 17856.619 * 0.3380150 * 0.7158866 *     -1.52 *
*   126141 *    126141 * 4.4193080 * 1508.9638 * -0.182862 * 0.1176331 *    -21.94 *
*   126164 *    126164 * 6.0022166 * 75866.798 * -0.207206 * 0.2148064 *      -3.6 *
*   126183 *    126183 * 34.209726 * 2322.7975 * 0.3656156 * 0.5748068 *    -13.78 *
*   126220 *    126220 * 6.1878543 * 405.17996 * 0.0022770 * -0.678522 *     -23.4 *
*   126226 *    126226 * 2.2601340 * 49429.214 * -0.482479 * -0.129874 *     -9.34 *
*   126241 *    126241 * 12.271126 * 1412.5124 * 0.3069314 * -0.470182 *     -16.9 *
*   126262 *    126262 * 7.0423651 * 1088.4357 * -0.387283 * 0.3535922 *       -13 *
*   126299 *    126299 * 2.3178953 * 55509.193 * 0.1645470 * 0.4653857 *    -23.52 *
*   126305 *    126305 * 22.473806 * 3200.7353 * -0.313264 * 0.6278764 *     -1.86 *
*   126308 *    126308 * 6.8529761 * 890.64300 * -0.257165 * 0.2117690 *     -4.48 *
*   126350 *    126350 * 425.66923 * 112439.42 * -0.532529 * -0.176238 *     -4.62 *
*   126372 *    126372 * 6.5830962 * 1834.6536 * -0.223229 * 0.4874539 *     -2.76 *
*   126385 *    126385 * 14.167171 * 1716.9256 * -0.123370 * 0.0680513 *    -16.52 *
*   126386 *    126386 * 67.483369 * 3994.6249 * 0.2264361 * -0.766344 *     -19.9 *
*   126397 *    126397 * 4.8125750 * 52596.375 * 0.1857809 * 0.5873413 *    -16.96 *
*   126440 *    126440 * 2.0961815 * 72253.835 * -0.519299 * 0.3657466 *    -19.62 *
*   126443 *    126443 * 750.98667 * 3300.7876 * -0.652875 * -0.353202 *     -3.88 *
*   126446 *    126446 * 499.43788 * 128045.70 * -0.111271 * 0.6977756 *     -3.74 *
*   126468 *    126468 * 490.81015 * 115084.57 * -0.699871 * 0.0244605 *    -17.98 *
*   126472 *    126472 * 5.2481828 * 2683.2392 * -0.804430 * -0.172339 *     -8.36 *
*   126473 *    126473 * 649.05200 * 122478.88 * -0.656909 * 0.2544133 *    -15.18 *
*   126474 *    126474 * 3.8745762 * 27920.083 * -0.440983 * 0.2855161 *    -19.08 *
*   126499 *    126499 * 31.353111 * 16075.930 * 0.0803250 * 0.3323009 *     -1.48 *
*   126540 *    126540 * 811.98123 * 131849.63 * 0.0253669 * -0.825467 *     -3.82 *
*   126581 *    126581 * 6.4157637 * 878.09589 * 0.5377014 * -0.421836 *     -3.88 *
*   126608 *    126608 * 255.95407 * 76039.058 * 0.1261015 * 0.2754615 *     -8.08 *
*   126622 *    126622 * 2.3818700 * 46446.458 * -0.271592 * -0.406008 *    -12.96 *
*   126633 *    126633 * 3.2140634 * 70962.955 * -0.416215 * 0.6872049 *    -17.56 *
*   126639 *    126639 * 669.94567 * 133971.27 * -0.343851 * -0.434712 *    -20.38 *
*   126641 *    126641 * 19.516768 * 745.83039 * -0.605182 * 0.5383951 *     -2.92 *
*   126655 *    126655 * 589.63727 * 110390.54 * 0.1841571 * -0.645893 *      -1.7 *
*   126662 *    126662 * 700.04741 * 118563.56 * -0.652060 * -0.387621 *    -19.82 *
