************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*     5216 *      5216 * 614.96554 * 67951.309 *
*     5227 *      5227 * 3.7492957 * 74988.510 *
*     5228 *      5228 * 925.34981 * 98732.082 *
*     5237 *      5237 * 1808.3165 * 149026.42 *
*     5245 *      5245 * 86.427502 * 58509.564 *
*     5271 *      5271 * 17.978074 * 1313.6485 *
*     5284 *      5284 * 825.25086 * 112466.34 *
*     5289 *      5289 * 7.4413832 * 1196.3728 *
*     5316 *      5316 * 1008.9804 * 81474.690 *
*     5319 *      5319 * 851.10406 * 143160.25 *
*     5324 *      5324 * 3.6876717 * 880.63204 *
*     5353 *      5353 * 696.79591 * 77259.832 *
*     5369 *      5369 * 1368.8236 * 119122.79 *
*     5372 *      5372 * 1077.4540 * 114380.60 *
*     5389 *      5389 * 1154.4929 * 18973.847 *
*     5393 *      5393 * 811.06238 * 115616.86 *
*     5401 *      5401 * 1295.4808 * 64492.874 *
*     5404 *      5404 * 456.66507 * 56515.188 *
*     5406 *      5406 * 1342.9582 * 155420.30 *
*     5408 *      5408 * 836.37758 * 146299.85 *
*     5419 *      5419 * 3.9478110 * 626.13230 *
*     5426 *      5426 * 944.94006 * 148323.07 *
*     5436 *      5436 * 768.21489 * 145016.54 *
*     5445 *      5445 * 16.175955 * 2061.9852 *
*     5452 *      5452 * 41.735063 * 2585.5607 *
*     5457 *      5457 * 5.4056985 * 79176.301 *
*     5458 *      5458 * 2861.8679 * 125413.80 *
*     5462 *      5462 * 27.841976 * 2729.0201 *
*     5470 *      5470 * 1104.7016 * 131656.12 *
*     5551 *      5551 * 126.46088 * 13516.133 *
*     5560 *      5560 * 1.2340249 * 57541.641 *
*     5564 *      5564 * 1142.9807 * 127808.79 *
*     5565 *      5565 * 75.927406 * 9548.6044 *
*     5575 *      5575 * 1847.8075 * 145282.32 *
*     5596 *      5596 * 16.762460 * 1844.0622 *
*     5650 *      5650 * 644.72074 * 119702.35 *
*     5673 *      5673 * 28.290436 * 2243.3051 *
