3.44	39.5878	41.3289	42.7690	44.3695	
3.45	39.4710	41.2084	42.6457	44.2435	
3.46	39.4618	41.2041	42.6460	44.2494	
3.47	39.4526	41.1998	42.6462	44.2553	
3.48	39.4435	41.1955	42.6465	44.2612	
3.49	39.3293	41.0776	42.5259	44.1378	
3.50	39.3207	41.0739	42.5267	44.1441	
3.51	39.3122	41.0701	42.5274	44.1505	
3.52	39.3036	41.0664	42.5281	44.1568	
3.53	39.1918	40.9510	42.4100	44.0359	
3.54	39.1838	40.9477	42.4112	44.0426	
3.55	39.1757	40.9444	42.4124	44.0494	
3.56	39.0657	40.8308	42.2961	43.9303	
3.57	39.0581	40.8279	42.2977	43.9374	
3.58	39.0505	40.8250	42.2992	43.9445	
3.59	39.0429	40.8221	42.3007	43.9515	
3.60	38.9350	40.7107	42.1866	43.8346	
3.61	38.9278	40.7082	42.1885	43.8420	
3.62	38.9205	40.7056	42.1904	43.8493	
3.63	38.9132	40.7029	42.1921	43.8565	
3.64	38.8074	40.5936	42.0801	43.7418	
3.65	38.8005	40.5913	42.0822	43.7494	
3.66	38.7935	40.5890	42.0842	43.7568	
3.67	38.7865	40.5866	42.0862	43.7642	
3.68	38.6826	40.4792	41.9762	43.6515	
3.69	38.6759	40.4771	41.9784	43.6592	
3.70	38.6691	40.4749	41.9806	43.6668	
3.71	38.5666	40.3690	41.8721	43.5555	
3.72	38.5602	40.3671	41.8745	43.5634	
3.73	38.5537	40.3652	41.8769	43.5712	
3.74	38.5471	40.3631	41.8792	43.5789	
3.75	38.4463	40.2590	41.7725	43.4694	
3.76	38.4400	40.2572	41.7750	43.4774	
3.77	38.4336	40.2554	41.7775	43.4853	
3.78	38.4272	40.2534	41.7799	43.4930	
3.79	38.3281	40.1510	41.6748	43.3853	
3.80	38.3219	40.1493	41.6774	43.3933	
3.81	38.3156	40.1475	41.6799	43.4011	
3.82	38.3092	40.1456	41.6823	43.4089	
3.83	38.2117	40.0448	41.5789	43.3028	
3.84	38.2055	40.0431	41.5816	43.3108	
3.85	38.1993	40.0414	41.5841	43.3187	
3.86	38.1030	39.9418	41.4819	43.2139	
3.87	38.0970	39.9402	41.4847	43.2220	
3.88	38.0909	39.9386	41.4873	43.2299	
3.89	38.0847	39.9368	41.4898	43.2378	
3.90	37.9898	39.8387	41.3892	43.1345	
3.91	37.9839	39.8372	41.3919	43.1426	
3.92	37.9778	39.8356	41.3945	43.1505	
3.93	37.9716	39.8338	41.3970	43.1583	
3.94	37.8782	39.7371	41.2979	43.0565	
3.95	37.8722	39.7356	41.3005	43.0645	
3.96	37.8661	39.7339	41.3031	43.0724	
3.97	37.7737	39.6384	41.2051	42.9718	
3.98	37.7679	39.6369	41.2078	42.9799	
3.99	37.7619	39.6353	41.2105	42.9878	
4.00	37.7558	39.6336	41.2130	42.9956	
4.01	37.6648	39.5394	41.1164	42.8965	
4.02	37.6589	39.5379	41.1191	42.9045	
4.03	37.6529	39.5363	41.1217	42.9123	
4.04	37.6468	39.5346	41.1242	42.9201	
4.05	37.5570	39.4417	41.0289	42.8223	
4.06	37.5511	39.4402	41.0315	42.8302	
4.07	37.5451	39.4385	41.0341	42.8380	
4.08	37.5390	39.4368	41.0365	42.8457	
4.09	37.4505	39.3452	40.9425	42.7492	
4.10	37.4445	39.3436	40.9451	42.7571	
4.11	37.4385	39.3419	40.9476	42.7648	
4.12	37.3510	39.2513	40.8546	42.6694	
4.13	37.3451	39.2497	40.8573	42.6773	
4.14	37.3391	39.2481	40.8598	42.6851	
4.15	37.3331	39.2464	40.8623	42.6927	
4.16	37.2467	39.1570	40.7705	42.5986	
4.17	37.2408	39.1554	40.7731	42.6064	
4.18	37.2348	39.1537	40.7756	42.6141	
4.19	37.2287	39.1519	40.7780	42.6217	
4.20	37.1435	39.0637	40.6875	42.5288	
4.21	37.1376	39.0621	40.6900	42.5365	
4.22	37.1316	39.0604	40.6924	42.5442	
4.23	37.1255	39.0586	40.6948	42.5517	
4.24	37.0414	38.9716	40.6054	42.4600	
4.25	37.0355	38.9699	40.6079	42.4677	
4.26	37.0294	38.9681	40.6103	42.4753	
4.27	36.9462	38.8820	40.5219	42.3845	
4.28	36.9403	38.8804	40.5244	42.3922	
4.29	36.9344	38.8787	40.5268	42.3999	
4.30	36.9283	38.8769	40.5292	42.4074	
4.31	36.8462	38.7919	40.4419	42.3178	
4.32	36.8403	38.7902	40.4444	42.3254	
4.33	36.8343	38.7885	40.4468	42.3330	
4.34	36.8282	38.7866	40.4490	42.3405	
4.35	36.7472	38.7027	40.3629	42.2520	
4.36	36.7412	38.7010	40.3653	42.2596	
4.37	36.7352	38.6992	40.3677	42.2671	
4.38	36.6550	38.6162	40.2824	42.1795	
4.39	36.6491	38.6145	40.2849	42.1872	
4.40	36.6432	38.6128	40.2872	42.1947	
4.41	36.6371	38.6110	40.2895	42.2022	
4.42	36.5579	38.5290	40.2053	42.1157	
4.43	36.5520	38.5273	40.2078	42.1233	
4.44	36.5461	38.5255	40.2101	42.1308	
4.45	36.5400	38.5237	40.2123	42.1382	
4.46	36.4618	38.4427	40.1292	42.0528	
4.47	36.4559	38.4410	40.1316	42.0603	
4.48	36.4499	38.4392	40.1339	42.0677	
4.49	36.4439	38.4374	40.1361	42.0751	
4.50	36.3666	38.3574	40.0540	41.9908	
4.51	36.3607	38.3556	40.0563	41.9982	
4.52	36.3547	38.3538	40.0586	42.0056	
4.53	36.2782	38.2746	39.9773	41.9221	
4.54	36.2724	38.2730	39.9797	41.9296	
4.55	36.2665	38.2712	39.9820	41.9371	
4.56	36.2605	38.2694	39.9842	41.9444	
4.57	36.1849	38.1912	39.9039	41.8619	
4.58	36.1791	38.1895	39.9063	41.8694	
4.59	36.1731	38.1877	39.9085	41.8768	
4.60	36.1671	38.1858	39.9107	41.8841	
4.61	36.0925	38.1086	39.8314	41.8026	
4.62	36.0866	38.1068	39.8338	41.8100	
4.63	36.0807	38.1050	39.8360	41.8174	
4.64	36.0747	38.1032	39.8382	41.8247	
4.65	36.0010	38.0269	39.7598	41.7442	
4.66	35.9951	38.0251	39.7621	41.7515	
4.67	35.9892	38.0233	39.7643	41.7589	
4.68	35.9162	37.9477	39.6867	41.6791	
4.69	35.9104	37.9460	39.6891	41.6866	
4.70	35.9045	37.9443	39.6913	41.6939	
4.71	35.8986	37.9424	39.6935	41.7012	
4.72	35.8265	37.8678	39.6169	41.6224	
4.73	35.8206	37.8661	39.6192	41.6298	
4.74	35.8148	37.8643	39.6214	41.6371	
4.75	35.8088	37.8625	39.6236	41.6444	
4.76	35.7376	37.7887	39.5479	41.5665	
4.77	35.7318	37.7870	39.5502	41.5739	
4.78	35.7259	37.7852	39.5524	41.5812	
4.79	35.6553	37.7121	39.4774	41.5040	
4.80	35.6495	37.7104	39.4797	41.5115	
4.81	35.6437	37.7087	39.4820	41.5188	
4.82	35.6379	37.7069	39.4842	41.5261	
4.83	35.5681	37.6347	39.4100	41.4498	
4.84	35.5624	37.6330	39.4124	41.4572	
4.85	35.5566	37.6313	39.4146	41.4645	
4.86	35.5507	37.6295	39.4168	41.4718	
4.87	35.4818	37.5581	39.3435	41.3964	
4.88	35.4760	37.5564	39.3458	41.4038	
4.89	35.4702	37.5547	39.3481	41.4111	
4.90	35.4644	37.5529	39.3503	41.4183	
4.91	35.3962	37.4824	39.2778	41.3438	
4.92	35.3905	37.4807	39.2801	41.3511	
4.93	35.3847	37.4789	39.2824	41.3584	
4.94	35.3172	37.4090	39.2106	41.2846	
4.95	35.3115	37.4074	39.2129	41.2920	
4.96	35.3058	37.4057	39.2152	41.2993	
4.97	35.3000	37.4040	39.2175	41.3066	
4.98	35.2333	37.3349	39.1465	41.2336	
4.99	35.2276	37.3333	39.1489	41.2409	
5.00	35.2219	37.3316	39.1511	41.2482	
5.01	35.2162	37.3298	39.1534	41.2555	
5.02	35.1502	37.2615	39.0832	41.1833	
5.03	35.1446	37.2599	39.0855	41.1907	
5.04	35.1388	37.2582	39.0878	41.1979	
5.05	35.1331	37.2565	39.0900	41.2052	
5.06	35.0679	37.1890	39.0207	41.1338	
5.07	35.0622	37.1873	39.0230	41.1412	
5.08	35.0566	37.1857	39.0253	41.1484	
5.09	34.9919	37.1187	38.9566	41.0777	
5.10	34.9864	37.1172	38.9589	41.0851	
5.11	34.9807	37.1156	38.9613	41.0924	
5.12	34.9751	37.1139	38.9635	41.0997	
5.13	34.9112	37.0477	38.8956	41.0297	
5.14	34.9056	37.0462	38.8980	41.0371	
5.15	34.9000	37.0445	38.9003	41.0444	
5.16	34.8943	37.0429	38.9026	41.0517	
5.17	34.8312	36.9775	38.8354	40.9825	
5.18	34.8256	36.9759	38.8377	40.9898	
5.19	34.8200	36.9743	38.8401	40.9971	
5.20	34.7574	36.9094	38.7734	40.9286	
5.21	34.7519	36.9079	38.7759	40.9360	
5.22	34.7464	36.9064	38.7782	40.9433	
5.23	34.7408	36.9048	38.7806	40.9506	
5.24	34.6789	36.8407	38.7147	40.8828	
5.25	34.6734	36.8392	38.7171	40.8902	
5.26	34.6679	36.8376	38.7195	40.8975	
5.27	34.6623	36.8360	38.7218	40.9048	
5.28	34.6011	36.7726	38.6567	40.8377	
5.29	34.5956	36.7711	38.6591	40.8451	
5.30	34.5902	36.7696	38.6615	40.8524	
5.31	34.5846	36.7680	38.6638	40.8597	
5.32	34.5241	36.7053	38.5994	40.7934	
5.33	34.5186	36.7038	38.6018	40.8007	
5.34	34.5132	36.7023	38.6042	40.8081	
5.35	34.4531	36.6401	38.5403	40.7423	
5.36	34.4477	36.6387	38.5428	40.7497	
5.37	34.4423	36.6372	38.5452	40.7571	
5.38	34.4369	36.6358	38.5476	40.7644	
5.39	34.3775	36.5742	38.4844	40.6993	
5.40	34.3721	36.5728	38.4869	40.7067	
5.41	34.3668	36.5714	38.4894	40.7141	
5.42	34.3613	36.5699	38.4918	40.7214	
5.43	34.3026	36.5090	38.4293	40.6570	
5.44	34.2972	36.5077	38.4318	40.6644	
5.45	34.2919	36.5062	38.4342	40.6718	
5.46	34.2865	36.5048	38.4366	40.6791	
5.47	34.2284	36.4445	38.3748	40.6154	
5.48	34.2231	36.4432	38.3773	40.6228	
5.49	34.2177	36.4418	38.3797	40.6302	
5.50	34.1601	36.3821	38.3184	40.5670	
5.51	34.1548	36.3808	38.3210	40.5744	
5.52	34.1496	36.3794	38.3235	40.5818	
5.53	34.1443	36.3780	38.3260	40.5892	
5.54	34.0872	36.3189	38.2653	40.5267	
5.55	34.0820	36.3176	38.2678	40.5341	
5.56	34.0768	36.3163	38.2704	40.5416	
5.57	34.0715	36.3150	38.2729	40.5489	
5.58	34.0151	36.2565	38.2128	40.4870	
5.59	34.0099	36.2552	38.2154	40.4945	
